Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck,FullTruckDemand,PartialTruckDemand,PartialTruckDemand_PreferredTruckType
1150,1150/1180,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.554112541239712,0,0.554112541239712,1.108225082479424
1150,1150/1180,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.2857142857142857,0,0.2857142857142857,0.2857142857142857
1150,1150/1180,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.48008842714979827,0,0.48008842714979827,0.9601768542995965
1150,1150/1180,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.2142857142857143,0,0.2142857142857143,0.2142857142857143
1150,1150/1180,104687,W4,W4,,OEM,32 MA,32 MA,,,,,32 MA,1.7555555555555555,2,0,0
1150,1150/1180,104932,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,2.583543948329121,3,0,0
1150,1150/1180,400011,N5,N5,,OEM,32 MA,32 MA,,,,,32 MA,0.43352601156069365,1,0,0
1150,1150/1180,400020,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,0.5339750724195761,1,0,0
1150,1150/1180,400021,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,6.72115013892678,7,0,0
1150,1150/1180,400024,S,S,,OEM,18 FT,32 MA,,,,,18 FT,0.3,1,0,0
1150,1150/1180,400031,S,S,,OEM,18 FT,32 MA,,,,,32 MA,4.8572131147540984,5,0,0
1150,1150/1180,400034,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,0.15833333333333333,1,0,0
1150,1150/1180,400035,E3,E3,,OEM,32 MA,32 MA,,,,,32 MA,5,5,0,0
1150,1150/1180,400038,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,2.3160446416216667,3,0,0
1150,1150/1180,400057,N4,N4,,OEM,32 MA,32 MA,,,,,32 SA,0.8215962441314554,1,0,0
1150,1150/1180,400057,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.5,2,0,0
1150,1150/1180,400058,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,0.5336179295624333,1,0,0
1150,1150/1180,400059,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.0672358591248665,2,0,0
1150,1150/1180,400061,S,S,,OEM,18 FT,32 MA,,,,,32 MA,0.8081481481481482,1,0,0
1150,1150/1180,400062,E4,E4,,OEM,32 MA,32 MA,,,,,32 MA,0.583710407239819,1,0,0
1150,1150/1180,400063,S,S,,OEM,18 FT,32 MA,,,,,18 FT,0.25,1,0,0
1150,1150/1180,400066,W4,W4,,OEM,32 MA,32 MA,,,,,32 MA,0.25,1,0,0
1150,1150/1180,400075,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,1.7299711552712886,2,0,0
1150,1150/1180,400078,S,S,,OEM,18 FT,18 FT,,,,,18 FT,0.41111111111111115,1,0,0
1150,1150/1180,400126,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,0.5,1,0,0
1150,1150/1180,400191,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,1,1,0,0
1150,1150/1180,400286,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.7774860735984828,2,0,0
1150,1150/1180,400295,W4,W4,,OEM,32 MA,32 MA,,,,,32 MA,1.2806830309498398,2,0,0
1150,1150/1180,400307,E4,E4,,OEM,32 MA,32 MA,,,,,32 MA,0.7692307692307693,1,0,0
1150,1150/1180,400311,S,S,,OEM,18 FT,32 MA,,,,,32 MA,3.2017075773746,4,0,0
1150,1150/1180,400329,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,0.07142857142857142,1,0,0
1150,1150/1180,400329,W3,W3,,OEM,32 MA,32 MA,,,,,18 FT,3.8461538461538463,4,0,0
1150,1150/1180,400335,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.4941302027748131,2,0,0
1150,1150/1180,400350,W3,W3_1,,OEM,32 MA,32 MA,,,,,32 MA,1.0672358591248665,2,0,0
1160,1160,4000,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,12.844438949938953,13,0,0
1160,1160,4001,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,7.8589743589743595,8,0,0
1160,1160,4002,E1,E1,,EXPORT,32 MA,32 MA,,,,,18 FT,0.9598717948717947,1,0,0
1160,1160,4003,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,0.16666666666666666,1,0,0
1160,1160,5001,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,2.0307355742296918,2,0.030735574229691753,0.015367787114845877
1160,1160,5002,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.7856475354710648,1,0.7856475354710648,0.3928237677355324
1160,1160,5004,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.2604389427565899,1,0.26043894275658985,0.13021947137829493
1160,1160,5006,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,2.2542203548085906,2,0.2542203548085906,0.1271101774042953
1160,1160,5040,N3,N3,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.0563168498168498,1,0.05631684981684981,0.028158424908424906
1160,1160,5050,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,2.3752913308913306,2,0.3752913308913306,0.1876456654456653
1160,1160,5051,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.0557869352869353,1,0.055786935286935346,0.027893467643467673
1160,1160,5052,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.6663866623572505,0,0.6663866623572505,0.33319333117862526
1160,1160,5053,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.2016938616938617,1,0.20169386169386172,0.10084693084693086
1160,1160,5054,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.5850455002513826,0,0.5850455002513826,0.2925227501256913
1160,1160,5055,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.5476769609475494,1,0.5476769609475494,0.2738384804737747
1160,1160,5061,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.8380050994756879,0,0.8380050994756879,0.41900254973784395
1160,1160,5071,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.8414645543998487,0,0.8414645543998487,0.42073227719992434
1160,1160,5101,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.7341552826258707,0,0.7341552826258707,0.36707764131293535
1160,1160,5102,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.3826653020182432,0,0.3826653020182432,0.1913326510091216
1160,1160,5103,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.8397606837606837,0,0.8397606837606837,0.41988034188034185
1160,1160,5104,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,3.011528908999497,3,0.011528908999497212,0.005764454499748606
1160,1160,5105,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.2820588235294118,0,0.2820588235294118,0.1410294117647059
1160,1160,5106,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.0171978021978023,1,0.017197802197802314,0.008598901098901157
1160,1160,5107,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.4362302521008403,0,0.4362302521008403,0.21811512605042016
1160,1160,5108,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.8491208791208792,0,0.8491208791208792,0.4245604395604396
1160,1160,5109,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.1551952165481577,0,0.1551952165481577,0.07759760827407886
1160,1160,5111,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.3301324786324787,0,0.3301324786324787,0.16506623931623934
1160,1160,5112,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.8534175824175826,0,0.8534175824175826,0.4267087912087913
1160,1160,5114,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.9028197586726999,0,0.9028197586726999,0.45140987933634996
1160,1160,5115,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.1453846153846154,0,0.1453846153846154,0.0726923076923077
1160,1160,5116,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.33546959706959706,0,0.33546959706959706,0.16773479853479853
1160,1160,5120,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.2827472527472528,1,0.28274725274725276,0.14137362637362638
1160,1160,5151,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.9517627594627596,1,0.9517627594627596,0.4758813797313798
1160,1160,5152,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.992480859010271,1,0.9924808590102709,0.49624042950513547
1160,1160,5153,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,2.120341391941392,2,0.12034139194139204,0.06017069597069602
1160,1160,5155,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,2.59442137927432,2,0.59442137927432,0.29721068963716
1160,1160,5156,W2,W2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.4748204573204573,1,0.4748204573204573,0.23741022866022865
1160,1160,5157,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.37310987574517,1,0.37310987574517007,0.18655493787258504
1160,1160,5201,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.5429885082238024,1,0.5429885082238024,0.2714942541119012
1160,1160,5202,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.26460683760683756,0,0.26460683760683756,0.13230341880341878
1160,1160,5203,N1,N1_1,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.5465214824391293,2,0.5465214824391293,0.2732607412195647
1160,1160,5206,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.49504884004884003,0,0.49504884004884003,0.24752442002442002
1160,1160,5251,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.3177692314221727,1,0.3177692314221727,0.15888461571108636
1160,1160,5252,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.5480028011204483,0,0.5480028011204483,0.27400140056022415
1160,1160,5301,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.1211869209222147,2,0.12118692092221472,0.06059346046110736
1160,1160,5303,N2,N2,5040,DEPOT,18 FT,18 FT,N3,N3,DEPOT,32 MA,18 FT,1.346955677655678,1,0.3469556776556779,0.3469556776556779
1160,1160,5305,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.9984209724915607,1,0.9984209724915607,0.49921048624578035
1160,1160,5306,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.0444548229548232,1,0.04445482295482317,0.022227411477411585
1160,1160,5307,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.7747582058464411,0,0.7747582058464411,0.38737910292322053
1160,1160,5309,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.6617071751777633,0,0.6617071751777633,0.33085358758888167
1160,1160,6000,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.1167880341880342,0,0.1167880341880342,0.0583940170940171
1160,1160,6001,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.6095210051386524,1,0.6095210051386524,0.3047605025693262
1160,1160,6003,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.1580956043956045,1,0.15809560439560455,0.07904780219780227
1160,1160,6004,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.0300690420690422,1,0.03006904206904215,0.015034521034521076
1160,1160,6011,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.1494957264957266,1,0.14949572649572662,0.07474786324786331
1160,1160,6012,E2,E2,6000,DEPOT,18 FT,18 FT,E2,E2,DEPOT,32 MA,18 FT,0.7123131868131869,0,0.7123131868131869,0.7123131868131869
1160,1160,6013,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.2474800904977374,1,0.24748009049773745,0.12374004524886872
1160,1160,6053,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,3.672202686202687,3,0.6722026862026871,0.33610134310134354
1160,1160,6102,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,4.382156632909575,4,0.3821566329095747,0.19107831645478734
1160,1160,6103,E2,E2,6000,DEPOT,18 FT,18 FT,E2,E2,DEPOT,32 MA,18 FT,2.1235240093240093,2,0.12352400932400931,0.12352400932400931
1160,1160,6104,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,2.081238483738484,2,0.08123848373848386,0.04061924186924193
1160,1160,6105,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.5005555555555555,0,0.5005555555555555,0.25027777777777777
1160,1160,6200,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.06442222222222223,0,0.06442222222222223,0.032211111111111114
1160,1160,6201,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.1943251748251749,1,0.19432517482517486,0.09716258741258743
1160,1160,6202,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.050372513107807,1,0.05037251310780699,0.025186256553903497
1160,1160,6203,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.13987900987901,1,0.13987900987900992,0.06993950493950496
1160,1160,6204,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.00991452991453,1,0.009914529914530013,0.004957264957265006
1160,1160,6205,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.2025294117647059,0,0.2025294117647059,0.10126470588235295
1160,1160,6206,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.8877991452991454,0,0.8877991452991454,0.4438995726495727
1160,1160,6207,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.6275984277160747,0,0.6275984277160747,0.31379921385803733
1160,1160,7000,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.3573973137973139,0,0.3573973137973139,0.17869865689865694
1160,1160,7001,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,2.1096240393593337,2,0.10962403935933374,0.05481201967966687
1160,1160,7002,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.7516502876208762,1,0.7516502876208762,0.3758251438104381
1160,1160,7003,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.1398340659340662,1,0.13983406593406622,0.06991703296703311
1160,1160,7004,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.9713743034743033,0,0.9713743034743033,0.48568715173715166
1160,1160,7051,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.5129711628241038,1,0.5129711628241038,0.2564855814120519
1160,1160,7052,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.34506349206349207,0,0.34506349206349207,0.17253174603174604
1160,1160,7053,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.43899095022624435,0,0.43899095022624435,0.21949547511312217
1160,1160,7054,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.28514041514041516,0,0.28514041514041516,0.14257020757020758
1160,1160,7102,W1,W1,7102,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,4.442728657616892,4,0.4427286576168923,0.22136432880844614
1160,1160,7103,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,3.53372746142746,3,0.5337274614274601,0.26686373071373004
1160,1160,7104,S,S,7150,DEPOT,18 FT,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.4087388944388943,1,0.40873889443889433,0.40873889443889433
1160,1160,7105,W1,W1,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.5614211233211233,1,0.5614211233211233,0.28071056166056163
1160,1160,7150,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,0.9445653013653015,0,0.9445653013653015,0.47228265068265074
1160,1160,7151,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,3.6694761473820297,3,0.6694761473820297,0.3347380736910148
1160,1160,7152,W1,W1,7152,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,5.555941585865114,5,0.5559415858651144,0.2779707929325572
1160,1160,7153,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.6190490000195885,1,0.6190490000195885,0.30952450000979426
1160,1160,7154,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.8341593406593404,1,0.8341593406593404,0.4170796703296702
1160,1160,7155,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.25164851880146,1,0.2516485188014601,0.12582425940073005
1160,1160,7156,W1,W1,7152,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,0.5344078144078144,0,0.5344078144078144,0.2672039072039072
1160,1160,7157,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.2087435342435342,1,0.2087435342435342,0.1043717671217671
1160,1160,7161,W1,W1,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,0.8625940170940172,0,0.8625940170940172,0.4312970085470086
1160,1160,7250,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,0.3313229548229548,0,0.3313229548229548,0.1656614774114774
1160,1160,7251,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,2.024171234647705,2,0.02417123464770521,0.012085617323852604
1160,1160,7252,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,1.294979961215255,1,0.29497996121525505,0.14748998060762752
1160,1160,7253,W2,W2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.1964713064713064,1,0.1964713064713064,0.0982356532356532
1160,1160,7254,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,0.9754420024420025,0,0.9754420024420025,0.48772100122100126
1160,1160,7301,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,1.1807314156431803,1,0.1807314156431803,0.09036570782159015
1160,1160,7302,W2,W2,7302,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,2.17966686059039,2,0.17966686059039016,0.08983343029519508
1160,1160,7304,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,0.6345548340548341,0,0.6345548340548341,0.3172774170274171
1160,1160,8001,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,2.69157385947386,2,0.6915738594738601,0.34578692973693004
1160,1160,8002,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.0342783882783881,1,0.03427838827838814,0.03427838827838814
1160,1160,8003,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.835182188399835,2,0.8351821883998349,0.8351821883998349
1160,1160,8004,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.7925558036734508,0,0.7925558036734508,0.7925558036734508
1160,1160,8005,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.043285211520506,2,0.04328521152050602,0.04328521152050602
1160,1160,8006,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,3.281034139063551,3,0.2810341390635509,0.14051706953177545
1160,1160,8051,S,S,7150,DEPOT,18 FT,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.0213038138332255,1,0.02130381383322555,0.02130381383322555
1160,1160,8052,S,S,7150,DEPOT,18 FT,18 FT,W1,W1,DEPOT,32 MA,18 FT,1.8579098124098123,1,0.8579098124098123,0.8579098124098123
1160,1160,8053,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.2683224814401286,1,0.2683224814401286,0.2683224814401286
1160,1160,8054,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.2567462543991954,1,0.2567462543991954,0.2567462543991954
1160,1160,8055,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.1864177162706575,1,0.1864177162706575,0.1864177162706575
1160,1160,8102,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.46585527870822,1,0.46585527870821997,0.46585527870821997
1160,1160,8103,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,3.1534848413024874,3,0.1534848413024874,0.1534848413024874
1160,1160,8104,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.2270432952668244,2,0.22704329526682443,0.22704329526682443
1160,1160,8105,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.4425622821622825,1,0.44256228216228255,0.44256228216228255
1160,1160,8106,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.0461883639236582,1,0.046188363923658216,0.046188363923658216
1160,1160,8107,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9958321789321788,0,0.9958321789321788,0.9958321789321788
1160,1160,8150,S,S,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.23031355311355312,0,0.23031355311355312,0.11515677655677656
1160,1160,8151,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.7049135315664725,1,0.7049135315664725,0.7049135315664725
1160,1160,8153,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.9246907465083931,1,0.9246907465083931,0.9246907465083931
1160,1160,8155,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.3155422466422468,1,0.31554224664224684,0.31554224664224684
1160,1160,8156,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.059744056596998,2,0.059744056596997996,0.059744056596997996
1160,1160,8251,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.9378301443654387,1,0.9378301443654387,0.9378301443654387
1160,1160,8252,S,S,8150,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.558043683114271,2,0.558043683114271,0.558043683114271
1160,1160,8253,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.0103083028083029,1,0.01030830280830286,0.01030830280830286
1160,1160,8254,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.6925036075036074,0,0.6925036075036074,0.6925036075036074
1160,1160,8255,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.8218894993894992,1,0.8218894993894992,0.8218894993894992
1160,1160,8256,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.254263226316167,2,0.25426322631616705,0.25426322631616705
1160,1160,8257,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5050150183150183,0,0.5050150183150183,0.5050150183150183
1160,1160,8258,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.5799905982905983,0,0.5799905982905983,0.28999529914529915
1160,1160,8261,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9206932844932847,0,0.9206932844932847,0.9206932844932847
1160,1160,8300,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.9144056166056167,1,0.9144056166056167,0.45720280830280835
1160,1160,8301,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.0832057909410848,1,0.08320579094108482,0.08320579094108482
1160,1160,8302,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.1181785103785107,1,0.11817851037851068,0.11817851037851068
1160,1160,8303,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.3980485958485958,0,0.3980485958485958,0.3980485958485958
1160,1160,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.05810666000666,1,0.05810666000665998,0.05810666000665998
1160,1160,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.5137005184358125,1,0.5137005184358125,0.5137005184358125
1160,1160,8306,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.08538461538461539,0,0.08538461538461539,0.08538461538461539
1160,1160,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.4517763426116364,1,0.45177634261163635,0.45177634261163635
1160,1160,8312,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.8156559662559661,1,0.8156559662559661,0.8156559662559661
1160,1160,8313,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.5206231846584788,1,0.5206231846584788,0.5206231846584788
1160,1160,8315,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.038461538461538464,0,0.038461538461538464,0.038461538461538464
