pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,Code,Destination,Cluster,SubCluster,RDC,TruckType,DestCategory,PreferredTruckType
796,,796,{},1450256240,1450256240,15,15,,,1120,115298,PAWANE,W5,W5,,32 MA,OEM,32 MA
797,,797,{},1450256240,1450256240,15,15,,,1120,115316,SARAIDHELA,E5,E5,,32 MA,OEM,32 MA
798,,798,{},1450256240,1450256240,15,15,,,1120,115319,VADASSERIKARA,S,S,,32 MA,OEM,18 FT
799,,799,{},1450256240,1450256240,15,15,,,1120,115330,NAGPUR,W5,W5,,32 MA,OEM,32 MA
800,,800,{},1450256240,1450256240,15,15,,,1120,115379,KUSUNDA,E5,E5,,32 MA,OEM,32 MA
801,,801,{},1450256240,1450256240,15,15,,,1120,115439,DHANBAD,E5,E5,,32 MA,OEM,32 MA
802,,802,{},1450256240,1450256240,15,15,,,1120,115482,DHANBAD,E5,E5,,32 MA,OEM,32 MA
803,,803,{},1450256240,1450256240,15,15,,,1120,290188,NOIDA,N7,N7,,32 MA,OEM,32 MA
804,,804,{},1450256240,1450695821,15,19,,54.251.110.52,1120,290202,SINGRAULI,W5,W5,,18 FT,OEM,18 FT
805,,805,{},1450256240,1450695821,15,19,,54.251.110.52,1120,290204,SINGRAULI,W5,W5,,18 FT,OEM,18 FT
806,,806,{},1450256240,1450695821,15,19,,54.251.110.52,1120,290213,RAIGAD,W5,W5,,18 FT,OEM,18 FT
807,,807,{},1450256240,1450256240,15,15,,,1120,290214,HOSUR,S,S,,32 MA,OEM,18 FT
808,,808,{},1450256240,1450256240,15,15,,,1120,400003,CHAKAN OE GODOWN,W5,W5,,32 MA,OEM,32 MA
809,,809,{},1450256240,1450695821,15,19,,54.251.110.52,1120,400005,TRIVANDRUM,S,S,,18 FT,OEM,18 FT
810,,810,{},1450256240,1450256240,15,15,,,1120,400006,PUNE OE GODOWN,W5,W5,,32 MA,OEM,32 MA
811,,811,{},1450256240,1450256240,15,15,,,1120,400009,ORAGADAM OE,S,S,,32 MA,OEM,18 FT
812,,812,{},1450256240,1450256240,15,15,,,1120,400010,PUNE,W5,W5,,32 MA,OEM,32 MA
813,,813,{},1450256240,1450256240,15,15,,,1120,400011,HARIDWAR OE,N7,N7,,32 MA,OEM,32 MA
814,,814,{},1450256240,1450256240,15,15,,,1120,400013,RAMPUR,N7,N7,,32 MA,OEM,32 MA
815,,815,{},1450256240,1450256240,15,15,,,1120,400017,NASIK OE,W5,W5,,32 MA,OEM,32 MA
816,,816,{},1450256240,1450256240,15,15,,,1120,400018,JAMNAGAR OE,W5,W5,,32 MA,OEM,32 MA
817,,817,{},1450256240,1450256240,15,15,,,1120,400019,PUNE OE GODOWN,W5,W5,,32 MA,OEM,32 MA
818,,818,{},1450256240,1450256240,15,15,,,1120,400020,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
819,,819,{},1450256240,1450256240,15,15,,,1120,400021,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
820,,820,{},1450256240,1450256240,15,15,,,1120,400023,RAJKOT,W5,W5,,32 MA,OEM,32 MA
821,,821,{},1450256240,1450256240,15,15,,,1120,400024,MADURAI OE,S,S,,32 MA,OEM,18 FT
822,,822,{},1450256240,1450256240,15,15,,,1120,400025,FARIDABAD OE GODOWN,N7,N7,,32 MA,OEM,32 MA
823,,823,{},1450256240,1450256240,15,15,,,1120,400027,BANGALORE OE,S,S,,32 MA,OEM,18 FT
824,,824,{},1450256240,1450256240,15,15,,,1120,400028,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
825,,825,{},1450256240,1450256240,15,15,,,1120,400031,HOSUR OE,S,S,,32 MA,OEM,18 FT
826,,826,{},1450256240,1450256240,15,15,,,1120,400032,FARIDABAD OE GODOWN,N7,N7,,32 MA,OEM,32 MA
827,,827,{},1450256240,1450256240,15,15,,,1120,400034,PUNE OE GODOWN,W5,W5,,32 MA,OEM,32 MA
828,,828,{},1450256240,1450256240,15,15,,,1120,400035,JAMSHEDPUR OE GODOWN,E5,E5,,32 MA,OEM,32 MA
829,,829,{},1450256240,1450256240,15,15,,,1120,400038,AURANGABAD OE,W5,W5,,32 MA,OEM,32 MA
830,,830,{},1450256240,1450256240,15,15,,,1120,400039,MANDIDEEP OE GODOWN,W5,W5,,32 MA,OEM,32 MA
831,,831,{},1450256240,1450256240,15,15,,,1120,400040,PUNE OE GODOWN,W5,W5,,32 MA,OEM,32 MA
832,,832,{},1450256240,1450256240,15,15,,,1120,400041,FARIDABAD OE GODOWN,N7,N7,,32 MA,OEM,32 MA
833,,833,{},1450256240,1450256240,15,15,,,1120,400042,PUNE OE GODOWN,W5,W5,,32 MA,OEM,32 MA
834,,834,{},1450256240,1450256240,15,15,,,1120,400043,NAGPUR OE GODOWN,W5,W5,,32 MA,OEM,32 MA
835,,835,{},1450256240,1450256240,15,15,,,1120,400044,AMBALA OE GODOWN,N7,N7,,32 MA,OEM,32 MA
836,,836,{},1450256240,1450256240,15,15,,,1120,400045,AMBALA OE GODOWN,N7,N7,,32 MA,OEM,32 MA
837,,837,{},1450256240,1450256240,15,15,,,1120,400047,DODDABALLAPUR,S,S,,32 MA,OEM,18 FT
838,,838,{},1450256240,1450256240,15,15,,,1120,400051,AMBALA OE GODOWN,N7,N7,,32 MA,OEM,32 MA
839,,839,{},1450256240,1450256240,15,15,,,1120,400054,MADURAI OE,S,S,,32 MA,OEM,18 FT
840,,840,{},1450256240,1450256240,15,15,,,1120,400056,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
841,,841,{},1450256240,1450256240,15,15,,,1120,400057,FARIDABAD OE GODOWN,N7,N7,,32 MA,OEM,32 MA
842,,842,{},1450256240,1450256240,15,15,,,1120,400058,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
843,,843,{},1450256240,1450256240,15,15,,,1120,400059,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
844,,844,{},1450256240,1450256240,15,15,,,1120,400060,ZAHEERABAD OE,S,S,,32 MA,OEM,18 FT
845,,845,{},1450256240,1450256240,15,15,,,1120,400061,ZAHEERABAD OE,S,S,,32 MA,OEM,18 FT
846,,846,{},1450256240,1450256240,15,15,,,1120,400062,KOLKATA OE,E5,E5,,32 MA,OEM,32 MA
847,,847,{},1450256240,1450256240,15,15,,,1120,400063,TIRUVALLUR OE,S,S,,32 MA,OEM,18 FT
848,,848,{},1450256240,1450256240,15,15,,,1120,400066,PITHAMPUR OE GODOWN,W5,W5,,32 MA,OEM,32 MA
849,,849,{},1450256240,1450695821,15,19,,54.251.110.52,1120,400068,CHENNAI,S,S,,18 FT,OEM,18 FT
850,,850,{},1450256240,1450256240,15,15,,,1120,400071,KOLAR OE,S,S,,32 MA,OEM,18 FT
851,,851,{},1450256240,1450256240,15,15,,,1120,400073,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
852,,852,{},1450256240,1450256240,15,15,,,1120,400074,CHENGELPET,S,S,,32 MA,OEM,18 FT
853,,853,{},1450256240,1450256240,15,15,,,1120,400075,BARAMATI OE,W5,W5,,32 MA,OEM,32 MA
854,,854,{},1450256240,1450256240,15,15,,,1120,400076,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
855,,855,{},1450256240,1450256240,15,15,,,1120,400077,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
856,,856,{},1450256240,1450695821,15,19,,54.251.110.52,1120,400078,CHENNAI,S,S,,18 FT,OEM,18 FT
857,,857,{},1450256240,1450256240,15,15,,,1120,400081,RAJKOT,W5,W5,,32 MA,OEM,32 MA
858,,858,{},1450256240,1450256240,15,15,,,1120,400083,FARIDABAD OE GODOWN,N7,N7,,32 MA,OEM,32 MA
859,,859,{},1450256240,1450256240,15,15,,,1120,400089,HARIDWAR OE,N7,N7,,32 MA,OEM,32 MA
860,,860,{},1450256240,1450256240,15,15,,,1120,400090,KOLAR,S,S,,32 MA,OEM,18 FT
861,,861,{},1450256240,1450256240,15,15,,,1120,400121,PANT NAGAR OE,N7,N7,,32 MA,OEM,32 MA
862,,862,{},1450256240,1450256240,15,15,,,1120,400126,LUCKNOW OE GODOWN,N7,N7_1,,32 MA,OEM,32 MA
863,,863,{},1450256240,1450256240,15,15,,,1120,400147,RANIPET,S,S,,32 MA,OEM,18 FT
864,,864,{},1450256240,1450256240,15,15,,,1120,400151,RUDRAPUR OE GODOWN,N7,N7,,32 MA,OEM,32 MA
865,,865,{},1450256240,1450256240,15,15,,,1120,400171,CHENGELPET,S,S,,32 MA,OEM,18 FT
866,,866,{},1450256240,1450256240,15,15,,,1120,400176,CHAKAN OE GODOWN,W5,W5,,32 MA,OEM,32 MA
867,,867,{},1450256240,1450256240,15,15,,,1120,400181,JAMSHEDPUR OE GODOWN,E5,E5,,32 MA,OEM,32 MA
868,,868,{},1450256240,1450256240,15,15,,,1120,400182,CHAKAN OE GODOWN,W5,W5,,32 MA,OEM,32 MA
869,,869,{},1450256240,1450256240,15,15,,,1120,400186,BANGALORE OE GODOWN,S,S,,32 MA,OEM,18 FT
870,,870,{},1450256240,1450256240,15,15,,,1120,400191,CHAKAN OE GODOWN,W5,W5,,32 MA,OEM,32 MA
871,,871,{},1450256240,1450256240,15,15,,,1120,400196,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
872,,872,{},1450256240,1450256240,15,15,,,1120,400206,PALWAL OE,N7,N7,,32 MA,OEM,32 MA
873,,873,{},1450256240,1450695821,15,19,,54.251.110.52,1120,400207,CHENNAI,S,S,,18 FT,OEM,18 FT
874,,874,{},1450256240,1450256240,15,15,,,1120,400211,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
875,,875,{},1450256240,1450256240,15,15,,,1120,400221,SANAND OE GODOWN,W5,W5,,32 MA,OEM,32 MA
876,,876,{},1450256240,1450695821,15,19,,54.251.110.52,1120,400226,CHENNAI,S,S,,18 FT,OEM,18 FT
877,,877,{},1450256240,1450256240,15,15,,,1120,400236,BULDHANA,W5,W5,,32 MA,OEM,32 MA
878,,878,{},1450256240,1450256240,15,15,,,1120,400241,RAJKOT,W5,W5,,32 MA,OEM,32 MA
879,,879,{},1450256240,1450256240,15,15,,,1120,400271,ENNORE OE,S,S,,32 MA,OEM,18 FT
880,,880,{},1450256240,1450256240,15,15,,,1120,400281,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
881,,881,{},1450256240,1450256240,15,15,,,1120,400286,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
882,,882,{},1450256240,1450256240,15,15,,,1120,400292,HARIDWAR OE,N7,N7,,32 MA,OEM,32 MA
883,,883,{},1450256240,1450256240,15,15,,,1120,400293,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
884,,884,{},1450256240,1450256240,15,15,,,1120,400294,AMBALA OE GODOWN,N7,N7,,32 MA,OEM,32 MA
885,,885,{},1450256240,1450256240,15,15,,,1120,400295,PITHAMPUR OE GODOWN,W5,W5,,32 MA,OEM,32 MA
886,,886,{},1450256240,1450256240,15,15,,,1120,400297,KOLAR OE,S,S,,32 MA,OEM,18 FT
887,,887,{},1450256240,1450256240,15,15,,,1120,400299,DHARWAD OE,S,S,,32 MA,OEM,18 FT
888,,888,{},1450256240,1450256240,15,15,,,1120,400300,BARAMATI OE,W5,W5,,32 MA,OEM,32 MA
889,,889,{},1450256240,1450256240,15,15,,,1120,400302,GURGAON,N7,N7,,32 MA,OEM,32 MA
890,,890,{},1450256240,1450256240,15,15,,,1120,400303,RUDRAPUR OE GODOWN,N7,N7,,32 MA,OEM,32 MA
891,,891,{},1450256240,1450256240,15,15,,,1120,400304,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
892,,892,{},1450256240,1450256240,15,15,,,1120,400307,KHARAGPUR,E5,E5,,32 MA,OEM,32 MA
893,,893,{},1450256240,1450256240,15,15,,,1120,400308,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
894,,894,{},1450256240,1450256240,15,15,,,1120,400310,ZAHEERABAD OE,S,S,,32 MA,OEM,18 FT
895,,895,{},1450256240,1450256240,15,15,,,1120,400311,NARASAPUR OE,S,S,,32 MA,OEM,18 FT
896,,896,{},1450256240,1450256240,15,15,,,1120,400313,KOLAR OE,S,S,,32 MA,OEM,18 FT
897,,897,{},1450256240,1450256240,15,15,,,1120,400314,FARIDABAD OE GODOWN,N7,N7,,32 MA,OEM,32 MA
898,,898,{},1450256240,1450256240,15,15,,,1120,400315,ANEKAL,S,S,,32 MA,OEM,18 FT
899,,899,{},1450256240,1450256240,15,15,,,1120,400316,ORAGADAM OE,S,S,,32 MA,OEM,18 FT
900,,900,{},1450256240,1450256240,15,15,,,1120,400318,INDORE OE,W5,W5,,32 MA,OEM,32 MA
901,,901,{},1450256240,1450256240,15,15,,,1120,400320,CHAKAN OE GODOWN,W5,W5,,32 MA,OEM,32 MA
902,,902,{},1450256240,1450695821,15,19,,54.251.110.52,1120,400321,CHENNAI,S,S,,18 FT,OEM,18 FT
903,,903,{},1450256240,1450695821,15,19,,54.251.110.52,1120,400322,CHENNAI,S,S,,18 FT,OEM,18 FT
904,,904,{},1450256240,1450256240,15,15,,,1120,400323,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
905,,905,{},1450256240,1450256240,15,15,,,1120,400324,MEDAVAKKAM,S,S,,32 MA,OEM,18 FT
906,,906,{},1450256240,1450256240,15,15,,,1120,400326,CHENGELPET,S,S,,32 MA,OEM,18 FT
907,,907,{},1450256240,1450256240,15,15,,,1120,400327,HOSUR OE,S,S,,32 MA,OEM,18 FT
908,,908,{},1450256240,1450256240,15,15,,,1120,400328,COIMBATORE,S,S,,32 MA,OEM,18 FT
909,,909,{},1450256240,1450256240,15,15,,,1120,400329,CHAKAN OE GODOWN,W5,W5,,32 MA,OEM,32 MA
910,,910,{},1450256240,1450256240,15,15,,,1120,400330,SATARA,W5,W5,,32 MA,OEM,32 MA
911,,911,{},1450256240,1450256240,15,15,,,1120,400331,SANAND OE GODOWN,W5,W5,,32 MA,OEM,32 MA
912,,912,{},1450256240,1450695821,15,19,,54.251.110.52,1120,400332,CHENNAI,S,S,,18 FT,OEM,18 FT
913,,913,{},1450256240,1450256240,15,15,,,1120,400333,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
914,,914,{},1450256240,1450256240,15,15,,,1120,400334,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
915,,915,{},1450256240,1450256240,15,15,,,1120,400335,GURGAON OE GODOWN,N7,N7,,32 MA,OEM,32 MA
916,,916,{},1450256240,1450256240,15,15,,,1120,400338,INDORE OE,W5,W5,,32 MA,OEM,32 MA
917,,917,{},1450256240,1450256240,15,15,,,1120,400339,AURANGABAD OE,W5,W5,,32 MA,OEM,32 MA
918,,918,{},1450256240,1450256240,15,15,,,1120,400340,AURANGABAD OE,W5,W5,,32 MA,OEM,32 MA
919,,919,{},1450256240,1450256240,15,15,,,1120,400341,RAJKOT,W5,W5,,32 MA,OEM,32 MA
920,,920,{},1450256240,1450256240,15,15,,,1120,400344,KANCHEEPURAM,S,S,,32 MA,OEM,18 FT
921,,921,{},1450256240,1450256240,15,15,,,1120,400345,ERNAKULAM,S,S,,32 MA,OEM,18 FT
922,,922,{},1450256240,1450256240,15,15,,,1120,400347,JAIPUR OE,N7,N7,,32 MA,OEM,32 MA
923,,923,{},1450256240,1450256240,15,15,,,1120,400348,DHARWAD OE,S,S,,32 MA,OEM,18 FT
924,,924,{},1450256240,1450256240,15,15,,,1120,400349,PITHAMPUR OE GODOWN,W5,W5,,32 MA,OEM,32 MA
925,,925,{},1450256240,1450256240,15,15,,,1120,400350,SANAND OE GODOWN,W5,W5,,32 MA,OEM,32 MA
926,,926,{},1450256240,1450256240,15,15,,,1120,400355,NELLORE OE,S,S,,32 MA,OEM,18 FT
927,,927,{},1450256240,1450256240,15,15,,,1120,400356,PUNE,W5,W5,,32 MA,OEM,32 MA
928,,928,{},1450256240,1450256240,15,15,,,1120,420003,JAIPUR,N7,N7,,32 MA,OEM,32 MA
929,,929,{},1450256240,1450256240,15,15,,,1120,420004,DHULIA,W5,W5,,32 MA,OEM,32 MA
930,,930,{},1450256240,1450256240,15,15,,,1120,420005,AURANGABAD,W5,W5,,32 MA,OEM,32 MA
931,,931,{},1450256240,1450256240,15,15,,,1120,420006,LATUR,W5,W5,,32 MA,OEM,32 MA
932,,932,{},1450256240,1450256240,15,15,,,1120,420007,PARBHANI,W5,W5,,32 MA,OEM,32 MA
933,,933,{},1450256240,1450256240,15,15,,,1120,420008,NASIK,W5,W5,,32 MA,OEM,32 MA
934,,934,{},1450256240,1450256240,15,15,,,1120,420009,BEED,W5,W5,,32 MA,OEM,32 MA
935,,935,{},1450256240,1450256240,15,15,,,1120,420010,NANDED,W5,W5,,32 MA,OEM,32 MA
936,,936,{},1450256240,1450256240,15,15,,,1120,420011,JALNA,W5,W5,,32 MA,OEM,32 MA
937,,937,{},1450256240,1450256240,15,15,,,1120,420012,OSAMANBAD,W5,W5,,32 MA,OEM,32 MA
938,,938,{},1450256240,1450256240,15,15,,,1120,420013,JALGAON,W5,W5,,32 MA,OEM,32 MA
939,,939,{},1450256240,1450256240,15,15,,,1120,420014,MUMBAI,W5,W5,,32 MA,OEM,32 MA
940,,940,{},1450256240,1450256240,15,15,,,1120,420015,NAGPUR,W5,W5,,32 MA,OEM,32 MA
941,,941,{},1450256240,1450256240,15,15,,,1120,420016,PUNE,W5,W5,,32 MA,OEM,32 MA
942,,942,{},1450256240,1450256240,15,15,,,1120,420017,SATARA,W5,W5,,32 MA,OEM,32 MA
943,,943,{},1450256240,1450256240,15,15,,,1120,420018,SOLAPUR,W5,W5,,32 MA,OEM,32 MA
944,,944,{},1450256240,1450256240,15,15,,,1120,420019,AMRAVATI,W5,W5,,32 MA,OEM,32 MA
945,,945,{},1450256240,1450256240,15,15,,,1120,420020,SANGLI,W5,W5,,32 MA,OEM,32 MA
946,,946,{},1450256240,1450256240,15,15,,,1120,420021,THANE,W5,W5,,32 MA,OEM,32 MA
947,,947,{},1450256240,1450256240,15,15,,,1120,420022,AKOLA,W5,W5,,32 MA,OEM,32 MA
948,,948,{},1450256240,1450695821,15,19,,54.251.110.52,1120,420023,RAIGAD,W5,W5,,18 FT,OEM,18 FT
949,,949,{},1450256240,1450256240,15,15,,,1120,420024,KOLHAPUR,W5,W5,,32 MA,OEM,32 MA
950,,950,{},1450256240,1450256240,15,15,,,1120,420025,RATNAGIRI,W5,W5,,32 MA,OEM,32 MA
951,,951,{},1450256240,1450256240,15,15,,,1120,420026,SINDHUDURG,W5,W5,,32 MA,OEM,32 MA
952,,952,{},1450256240,1450256240,15,15,,,1120,420027,YEOTMAL,W5,W5,,32 MA,OEM,32 MA
953,,953,{},1450256240,1450256240,15,15,,,1120,420028,AHMEDNAGAR,W5,W5,,32 MA,OEM,32 MA
954,,954,{},1450256240,1450256240,15,15,,,1120,420029,BULDHANA,W5,W5,,32 MA,OEM,32 MA
955,,955,{},1450256240,1450256240,15,15,,,1120,420030,BHANDARA,W5,W5,,32 MA,OEM,32 MA
956,,956,{},1450256240,1450256240,15,15,,,1120,420031,BARAMATI,W5,W5,,32 MA,OEM,32 MA
957,,957,{},1450256240,1450256240,15,15,,,1120,420032,WARDHA,W5,W5,,32 MA,OEM,32 MA
958,,958,{},1450256240,1450256240,15,15,,,1120,420035,DAPODI,W5,W5,,32 MA,OEM,32 MA
959,,959,{},1450256240,1450256240,15,15,,,1120,420037,CHANDRAPUR,W5,W5,,32 MA,OEM,32 MA
960,,960,{},1450256240,1450256240,15,15,,,1120,420038,PALGHAR,W5,W5,,32 MA,OEM,32 MA
961,,961,{},1450256240,1450256240,15,15,,,1120,420039,KARIMNAGAR,S,S,,32 MA,OEM,18 FT
962,,962,{},1450256240,1450256240,15,15,,,1120,420044,CUDDAPAH,S,S,,32 MA,OEM,18 FT
963,,963,{},1450256240,1450256240,15,15,,,1120,420045,VIJAYAWADA,S,S,,32 MA,OEM,18 FT
964,,964,{},1450256240,1450256240,15,15,,,1120,420046,VIZIANAGARAM,S,S,,32 MA,OEM,18 FT
965,,965,{},1450256240,1450256240,15,15,,,1120,420047,NELLORE,S,S,,32 MA,OEM,18 FT
966,,966,{},1450256240,1450256240,15,15,,,1120,440004,MUMBAI,W5,W5,,32 MA,OEM,32 MA
967,,967,{},1450256240,1450256240,15,15,,,1120,440010,PUNE,W5,W5,,32 MA,OEM,32 MA
968,,968,{},1450256240,1450256240,15,15,,,1120,440045,BANGALORE,S,S,,32 MA,OEM,18 FT
969,,969,{},1450256240,1450256240,15,15,,,1120,440070,BANGALORE,S,S,,32 MA,OEM,18 FT
970,,970,{},1450256240,1450256240,15,15,,,1120,440075,ALLAHABAD,N7,N7_1,,32 MA,OEM,32 MA
971,,971,{},1450256240,1450256240,15,15,,,1120,440080,PALAKKAD,S,S,,32 MA,OEM,18 FT
972,,972,{},1450256240,1450256240,15,15,,,1120,440095,NASIK,W5,W5,,32 MA,OEM,32 MA
973,,973,{},1450256240,1450256240,15,15,,,1120,440105,BARRACKPORE,E5,E5,,32 MA,OEM,32 MA
974,,974,{},1450256240,1450256240,15,15,,,1120,440111,NALIYA,W5,W5,,32 MA,OEM,32 MA
975,,975,{},1450256240,1450256240,15,15,,,1120,440119,JODHPUR,N7,N7,,32 MA,OEM,32 MA
976,,976,{},1450256240,1450256240,15,15,,,1120,440127,COCHIN,S,S,,32 MA,OEM,18 FT
977,,977,{},1450256240,1450256240,15,15,,,1120,460011,BHILAI,W5,W5,,32 MA,OEM,32 MA
978,,978,{},1450256240,1450256240,15,15,,,1120,460040,BURDWAN,E5,E5,,32 MA,OEM,32 MA
979,,979,{},1450256240,1450256240,15,15,,,1130,4000,PUZHAL,S,S,,32 MA,EXPORT,18 FT
980,,980,{},1450256240,1450256240,15,15,,,1130,4001,KALAMASERRY (EXPORT),S,S,,32 MA,EXPORT,18 FT
981,,981,{},1450256240,1450256240,15,15,,,1130,4002,PATNA EXPORTS,E6,E6,,32 MA,EXPORT,32 MA
982,,982,{},1450256240,1450256240,15,15,,,1130,4003,VICHOOR,S,S,,32 MA,EXPORT,18 FT
983,,983,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5001,NEW DELHI,N8,N8,5050,32 MA,DEPOT,32 MA
984,,984,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5002,AZADPUR,N8,N8,5050,32 MA,DEPOT,32 MA
985,,985,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5004,DILSHAD GARDEN,N8,N8,5050,32 MA,DEPOT,32 MA
986,,986,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5006,GHITTORNI,N8,N8,5050,32 MA,DEPOT,32 MA
987,,987,{},1450256240,1450256240,15,15,,,1130,5040,GURGAON RDC,N9,N9,5040,32 MA,DEPOT,32 MA
988,,988,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5050,DHARUHERA RDC,N8,N8,5050,32 MA,DEPOT,32 MA
989,,989,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5051,FARIDABAD,N9,N9,5050,32 MA,DEPOT,32 MA
990,,990,{},1450256240,1450256240,15,15,,,1130,5052,YAMUNA NAGAR,N8,N8,5040,32 MA,DEPOT,32 MA
991,,991,{},1450256240,1450256240,15,15,,,1130,5053,HISSAR,N8,N8,5040,32 MA,DEPOT,32 MA
992,,992,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5054,ROHTAK,N8,N8,5050,32 MA,DEPOT,32 MA
993,,993,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5055,GURGAON,N8,N8,5050,32 MA,DEPOT,32 MA
994,,994,{},1450256240,1450256240,15,15,,,1130,5061,PANIPAT,N8,N8,5040,32 MA,DEPOT,32 MA
995,,995,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5071,NOIDA,N8,N8,5050,32 MA,DEPOT,32 MA
996,,996,{},1450256240,1450256240,15,15,,,1130,5101,JAIPUR,N9,N9,5120,32 MA,DEPOT,32 MA
997,,997,{},1450256240,1450256240,15,15,,,1130,5102,TRANSPORT NAGAR,N9,N9,5120,32 MA,DEPOT,32 MA
998,,998,{},1450256240,1450256240,15,15,,,1130,5103,UDAIPUR,N9,N9,5120,32 MA,DEPOT,32 MA
999,,999,{},1450256240,1450256240,15,15,,,1130,5104,JODHPUR,N9,N9,5120,32 MA,DEPOT,32 MA
1000,,1000,{},1450256240,1450256240,15,15,,,1130,5105,BIKANER,N9,N9,5120,32 MA,DEPOT,32 MA
1001,,1001,{},1450256240,1450256240,15,15,,,1130,5106,KOTA,N9,N9,5120,32 MA,DEPOT,32 MA
1002,,1002,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5107,ALWAR,N9,N9,5050,32 MA,DEPOT,32 MA
1003,,1003,{},1450256240,1450256240,15,15,,,1130,5108,BARMER,N9,N9,5120,32 MA,DEPOT,32 MA
1004,,1004,{},1450256240,1450256240,15,15,,,1130,5109,BHILWARA,N9,N9,5120,32 MA,DEPOT,32 MA
1005,,1005,{},1450256240,1450256240,15,15,,,1130,5111,SRI GANGA NAGAR,N9,N9,5120,32 MA,DEPOT,32 MA
1006,,1006,{},1450256240,1450256240,15,15,,,1130,5112,SIKAR,N9,N9,5120,32 MA,DEPOT,32 MA
1007,,1007,{},1450256240,1450256240,15,15,,,1130,5114,AJMER,N9,N9,5120,32 MA,DEPOT,32 MA
1008,,1008,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5115,MORADABAD,N8,N8_1,5050,32 MA,DEPOT,32 MA
1009,,1009,{},1450256240,1450256240,15,15,,,1130,5116,BHARATPUR,N9,N9,5120,32 MA,DEPOT,32 MA
1010,,1010,{},1450256240,1450256240,15,15,,,1130,5120,JAIPUR RDC,N9,N9,5120,32 MA,DEPOT,32 MA
1011,,1011,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5151,KANPUR,N8,N8_1,5050,32 MA,DEPOT,32 MA
1012,,1012,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5152,LUCKNOW,N8,N8_1,5050,32 MA,DEPOT,32 MA
1013,,1013,{},1450256240,1450256240,15,15,,,1130,5153,VARANASI,N8,N8_1,6200,32 MA,DEPOT,32 MA
1014,,1014,{},1450256240,1450256240,15,15,,,1130,5155,GORAKHPUR,N8,N8_1,6200,32 MA,DEPOT,32 MA
1015,,1015,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5156,JHANSI,W6,W6,5050,32 MA,DEPOT,32 MA
1016,,1016,{},1450256240,1450256240,15,15,,,1130,5157,ALLAHABAD,N8,N8_1,6200,32 MA,DEPOT,32 MA
1017,,1017,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5201,MEERUT,N8,N8_1,5050,32 MA,DEPOT,32 MA
1018,,1018,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5202,BAREILLEY,N8,N8_1,5050,32 MA,DEPOT,32 MA
1019,,1019,{},1450256240,1450256240,15,15,,,1130,5203,AGRA,N8,N8_1,5120,32 MA,DEPOT,32 MA
1020,,1020,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5206,MUZAFFARNAGAR,N8,N8_1,5050,32 MA,DEPOT,32 MA
1021,,1021,{},1450256240,1450781405,15,15,,54.251.110.52,1130,5251,HALDWANI,N8,N8,5050,32 MA,DEPOT,32 MA
1022,,1022,{},1450256240,1450256240,15,15,,,1130,5252,DEHRADUN,N8,N8,5040,32 MA,DEPOT,32 MA
1023,,1023,{},1450256240,1450256240,15,15,,,1130,5301,JALANDHAR,N8,N8,5040,32 MA,DEPOT,32 MA
